chainid,lastupdatedate,subchainid,storeid,bikoretno,storetype,chainname,subchainname,storename,address,city,zipcode,xmldocversion,lastupdatetime,latitude,longitude,,,,
7290027600007,06/07/2015,7,277,7,1,שופרסל,שופרסל אקספרס,אקספרס.בני בנימיןהרצליה,בני בנימין 23,הרצליה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,278,7,1,שופרסל,שופרסל שלי,"שלי פ""ת -העצמאות",העצמאות 65,פתח תקוה,4937999,NA,NA,,,,,,
7290027600007,06/07/2015,7,279,7,1,שופרסל,שופרסל אקספרס,"אקספרס-ת""א דרויאנוב",רח' דרויאנוב 5,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,2,280,7,1,שופרסל,שופרסל דיל,"דיל חדרה- צה""ל",צהייל 32,חדרה,3822041,NA,NA,,,,,,
7290027600007,06/07/2015,1,284,7,1,שופרסל,שופרסל שלי,שלי תל מונד- הדקל,הדקל 49,תלמונד,4060049,NA,NA,,,,,,
7290027600007,06/07/2015,1,287,7,1,שופרסל,שופרסל שלי,שלי גבעתיים-שביט,עמישב 45,גבעתיים,5348832,NA,NA,,,,,,
7290027600007,06/07/2015,5,288,7,1,שופרסל,יש בשכונה,יש רחובות- סירני,חיים סרני 1,רחובות,7626902,NA,NA,,,,,,
7290027600007,06/07/2015,5,108,7,1,שופרסל,יש בשכונה,יש קרית עקרון- המלך חסן,המלך חסן השני 11,קרית עקרון,7692000,NA,NA,,,,,,
7290027600007,06/07/2015,7,382,7,1,שופרסל,שופרסל אקספרס,"אקספרס פ""ת- היבנר",היבנר 29,פתח תקוה,,NA,NA,,,,,,
7290027600007,06/07/2015,7,384,7,1,שופרסל,שופרסל אקספרס,אקספרס קרית ביאליק,שדרות ירושלים 15,קרית ביאליק,,NA,NA,,,,,,
7290027600007,06/07/2015,8,438,7,1,שופרסל,אורגניק מרקט,אורגניקהרצליה- הנגב,הנגב 1 צמרות,הרצליה,,NA,NA,,,,,,
7290027600007,06/07/2015,8,440,7,1,שופרסל,אורגניק מרקט,אורגניק רחובות- יעקב,יעקב 3,רחובות,,NA,NA,,,,,,
7290027600007,06/07/2015,8,441,7,1,שופרסל,אורגניק מרקט,"אורגניק ת""א- שינקין",שינקין 59,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,7,444,7,1,שופרסל,שופרסל אקספרס,"אקספרס.ב""ש אביסרור",רח' יעקב כהן 8,באר שבע,,NA,NA,,,,,,
7290027600007,06/07/2015,2,446,7,1,שופרסל,שופרסל דיל,חנות גדרון-חולון,,,,NA,NA,,,,,,
7290027600007,06/07/2015,2,447,7,1,שופרסל,שופרסל דיל,חנות גדרון פתח תקוה,הסיבים 39,פתח תקווה,,NA,NA,,,,,,
7290027600007,06/07/2015,6,606,7,1,שופרסל,יש חסד,יש חסד בית שמש- מ. מסחרי,מרכז מסחרי רמה א,בית שמש,99090,NA,NA,,,,,,
7290027600007,06/07/2015,6,607,7,1,שופרסל,יש חסד,יש חסד מודיעין עלי-ק.ספר,אבני נזר 46,קרית ספר,,NA,NA,,,,,,
7290027600007,06/07/2015,5,178,7,1,שופרסל,יש בשכונה,יש נצרת עילית-דרך חטיבות,דרך החטיבות 30,נצרת עילית,171000,NA,NA,,,,,,
7290027600007,06/07/2015,5,320,7,1,שופרסל,יש בשכונה,יש עכו- הרצל,הרצל 20 מ.רסקו,עכו,2420531,NA,NA,,,,,,
7290027600007,06/07/2015,5,337,7,1,שופרסל,יש בשכונה,יש אשקלון- התחיה,רח' התחיה 1,אשקלון,7858201,NA,NA,,,,,,
7290027600007,06/07/2015,2,110,7,1,שופרסל,שופרסל דיל,דיל בני דרור,צומת בני דרור,בני דרור,4581500,NA,NA,,,,,,
7290027600007,06/07/2015,2,113,7,1,שופרסל,שופרסל דיל,"דיל ראשל""צ- גולדה מאיר",גולדה מאיר 1,"ראשל""צ",7549050,NA,NA,,,,,,
7290027600007,06/07/2015,1,117,7,1,שופרסל,שופרסל שלי,שלי תל אביב-איכילוב,ויצמן 6,"ת""א",6423914,NA,NA,,,,,,
7290027600007,06/07/2015,2,121,7,1,שופרסל,שופרסל דיל,דיל נהריה- לוחמי הגטאות,לוחמי הגטאות 36,נהריה,2244744,NA,NA,,,,,,
7290027600007,06/07/2015,2,413,7,2,שופרסל,שופרסל דיל,שופרסל ONLINE,,,,NA,NA,,,,,,
7290027600007,06/07/2015,2,124,7,1,שופרסל,שופרסל דיל,דיל בת ים- אורט ישראל,אורט ישראל 25,בת-ים,5959036,NA,NA,,,,,,
7290027600007,06/07/2015,1,80,7,1,שופרסל,שופרסל שלי,"שלי ראשל""צ- נווה הדרים",ברנשטיין 2,ראשון לציון,7550302,NA,NA,,,,,,
7290027600007,06/07/2015,2,83,7,1,שופרסל,שופרסל דיל,"דיל ב""ש- שאול המלך",קניון שאול המלך,באר-שבע,8446811,NA,NA,,,,,,
7290027600007,06/07/2015,2,92,7,1,שופרסל,שופרסל דיל,דיל אשדוד- שבט לוי,שבט לוי 12,אשדוד,,NA,NA,,,,,,
7290027600007,06/07/2015,2,96,7,1,שופרסל,שופרסל דיל,דיל חדרה- הפרדס,קניון גני הדרים,חדרה,3849207,NA,NA,,,,,,
7290027600007,06/07/2015,2,107,7,1,שופרסל,שופרסל דיל,דיל רחובות- קניון,רח' בילו 2,רחובות,7644201,NA,NA,,,,,,
7290027600007,06/07/2015,1,2,7,1,שופרסל,שופרסל שלי,שלי ירושלים- אגרון,אגרון 1,ירושלים,942650,NA,NA,,,,,,
7290027600007,06/07/2015,1,4,7,1,שופרסל,שופרסל שלי,שלי חיפה- כרמל,שד' הנשיא 124 מר,חיפה,3463305,NA,NA,,,,,,
7290027600007,06/07/2015,1,5,7,1,שופרסל,שופרסל שלי,שלי ירושלים- יובל,אורוגאי 3,ירושלים,9670102,NA,NA,,,,,,
7290027600007,06/07/2015,6,81,7,1,שופרסל,יש חסד,יש חסד מודיעין עלית דרום,,יבנה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,82,7,1,שופרסל,שופרסל דיל,"דיל כ""ס- סביר",התעש 14,כפר סבא,4442514,NA,NA,,,,,,
7290027600007,06/07/2015,2,87,7,1,שופרסל,שופרסל דיל,דיל רעננה- החרושת,החרושת 8,רעננה,4365704,NA,NA,,,,,,
7290027600007,06/07/2015,2,89,7,1,שופרסל,שופרסל דיל,דיל עזריאלי - רמלה,שמשון הגיבור 32,רמלה,72500,NA,NA,,,,,,
7290027600007,06/07/2015,2,91,7,1,שופרסל,שופרסל דיל,דיל עמק חפר- אזור תעשיה,א.ת. עמק חפר,חדרה,3877701,NA,NA,,,,,,
7290027600007,06/07/2015,1,93,7,1,שופרסל,שופרסל שלי,שלי יהוד- סביונים,דרך משה דיין 7,יהוד,5645001,NA,NA,,,,,,
7290027600007,06/07/2015,2,95,7,1,שופרסל,שופרסל דיל,דיל חדרה- קניון אורות,1ניון אורות,אור עקיבא,3060000,NA,NA,,,,,,
7290027600007,06/07/2015,4,129,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה נתניה- המלאכה,רח' המלאכה 32,נתניה,4250567,NA,NA,,,,,,
7290027600007,06/07/2015,7,231,7,1,שופרסל,שופרסל אקספרס,אקספרס רעננה- רבקה גרובר,רבקה גובר  7,רעננה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,232,7,1,שופרסל,שופרסל שלי,שלי צפת- מ.מסחר רמת רזים,מרכז מסחרי רמת,צפת,1341219,NA,NA,,,,,,
7290027600007,06/07/2015,1,233,7,1,שופרסל,שופרסל שלי,שלי עשרת- מרכז,מרכז מסחרי עשרת,עשרת,7685800,NA,NA,,,,,,
7290027600007,06/07/2015,8,235,7,1,שופרסל,אורגניק מרקט,"אורגניק ת""א- רמת אביב ג",אבא אחימאיר 28,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,7,236,7,1,שופרסל,שופרסל אקספרס,אקספרס אילת שחמון,ששת הימים 310,אילת,,NA,NA,,,,,,
7290027600007,06/07/2015,7,239,7,1,שופרסל,שופרסל אקספרס,אקספרס יפו- הדרור,הדרור 2,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,2,240,7,1,שופרסל,שופרסל דיל,דיל רהט,מרכז מסחרי רהט,רהט,8535700,NA,NA,,,,,,
7290027600007,06/07/2015,2,241,7,1,שופרסל,שופרסל דיל,דיל בני ברק איילון,"הלח""י 28",בני ברק,5120045,NA,NA,,,,,,
7290027600007,06/07/2015,2,243,7,1,שופרסל,שופרסל דיל,דיל חדרה- היוצרים,קומבה 40,חדרה,38500,NA,NA,,,,,,
7290027600007,06/07/2015,2,245,7,1,שופרסל,שופרסל דיל,דיל ירושלים- פסגת זאב,שד' משה דין 106,ירושלים,9783701,NA,NA,,,,,,
7290027600007,06/07/2015,2,246,7,1,שופרסל,שופרסל דיל,דיל טירת הכרמל- המלאכה,המלכה 2,טירת הכרמל,3902621,NA,NA,,,,,,
7290027600007,06/07/2015,2,248,7,1,שופרסל,שופרסל דיל,"דיל ב""ש- נווה מנחם",החשמונאים 15,באר שבע,8452015,NA,NA,,,,,,
7290027600007,06/07/2015,2,251,7,1,שופרסל,שופרסל דיל,דיל עפולה- כורש,כורש 5,עפולה,1831007,NA,NA,,,,,,
7290027600007,06/07/2015,5,254,7,1,שופרסל,יש בשכונה,"יש ב""ש- הרכבת",בן צבי 10,באר שבע,8489328,NA,NA,,,,,,
7290027600007,06/07/2015,2,256,7,1,שופרסל,שופרסל דיל,"דיל ראשל""צ- משורר השואה",משורר השואה 13,ראשון לציון,,NA,NA,,,,,,
7290027600007,06/07/2015,5,257,7,1,שופרסל,יש בשכונה,"יש כ""ס- השקמה",השקמה 75, כפר סבא,,NA,NA,,,,,,
7290027600007,06/07/2015,2,258,7,1,שופרסל,שופרסל דיל,דיל אדמירליטי חיפה- איטי,יהודה איטין 4,מפרץ חיפה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,259,7,1,שופרסל,שופרסל דיל,"דיל גזית כ""ס- ויצמן",ויצמן 300 מתחם G,כפר סבא,4439656,NA,NA,,,,,,
7290027600007,06/07/2015,2,267,7,1,שופרסל,שופרסל דיל,דיל קצרין- חרמון,חרמון 7 א ת.,קצרין,1290000,NA,NA,,,,,,
7290027600007,06/07/2015,4,269,7,1,שופרסל,שופרסל דיל אקסטרא,"דיל אקסטרה פ""ת- סגולה",הרב מסעוד אשר20א,פתח תקווה,4900519,NA,NA,,,,,,
7290027600007,06/07/2015,1,271,7,1,שופרסל,שופרסל שלי,שלי רחובות- יעקובי,פנחס יעקובי 1,רחובות,,NA,NA,,,,,,
7290027600007,06/07/2015,2,281,7,1,שופרסל,שופרסל דיל,דיל מגדל העמק- המדע,שד' מדע 77,מגדל העמק,,NA,NA,,,,,,
7290027600007,06/07/2015,2,290,7,1,שופרסל,שופרסל דיל,"דיל  פ""ת- יכין סנטר",יצחק רבין 17,פתח-תקווה,4951711,NA,NA,,,,,,
7290027600007,06/07/2015,5,293,7,1,שופרסל,יש בשכונה,יש קרית שמונה-תעשיה דרום,א.תעשיה דרומי,קרית שמונה,11021,NA,NA,,,,,,
7290027600007,06/07/2015,2,297,7,1,שופרסל,שופרסל דיל,דיל חדרה- ארבע האגודות,ארבע אגודות 1,חדרה,3843101,NA,NA,,,,,,
7290027600007,06/07/2015,7,299,7,1,שופרסל,שופרסל אקספרס,אקספרס הוד השרון,,רמת גן,0,NA,NA,,,,,,
7290027600007,06/07/2015,1,302,7,1,שופרסל,שופרסל שלי,שלי חיפה- קלר,קלר 7,חיפה,3448314,NA,NA,,,,,,
7290027600007,06/07/2015,1,303,7,1,שופרסל,שופרסל שלי,שלי טבעון- יהודה הנשיא,יהודה הנשיא,קרית טבעון,3604701,NA,NA,,,,,,
7290027600007,06/07/2015,7,305,7,1,שופרסל,שופרסל אקספרס,"אקספרס ת""א- יהודה המכבי",יהודה מכבי 81,תל אביב-יפו,,NA,NA,,,,,,
7290027600007,06/07/2015,5,306,7,1,שופרסל,יש בשכונה,יש נוה שאנן חיפה- חניתה,רח' חניתה 64,חיפה,3244411,NA,NA,,,,,,
7290027600007,06/07/2015,1,310,7,1,שופרסל,שופרסל שלי,שלי קרית חיים- דגניה,ד.דגניה 14,קרית חיים,2621019,NA,NA,,,,,,
7290027600007,06/07/2015,2,312,7,1,שופרסל,שופרסל דיל,דיל חיפה- קרית אליעזר,ככר מאירהוף,חיפה,35154,NA,NA,,,,,,
7290027600007,06/07/2015,1,314,7,1,שופרסל,שופרסל שלי,שלי חיפה- צרפת,דרך צרפת 11,חיפה,3559602,NA,NA,,,,,,
7290027600007,06/07/2015,1,316,7,1,שופרסל,שופרסלשלי,שלי קרית מוצקין-שד ויצמן,ד.ויצמן 1,קרית מוצקין,2635101,NA,NA,,,,,,
7290027600007,06/07/2015,7,317,7,1,שופרסל,שופרסל אקספרס,אקספרס גבעת עדה,חי 67,גבעת עדה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,319,7,1,שופרסל,שופרסל שלי,שלי עכו- שפירא,רח.משה שפירא 28,עכו,2440929,NA,NA,,,,,,
7290027600007,06/07/2015,2,321,7,1,שופרסל,שופרסל דיל,דיל שלומי-מרכז מסחרי,מרכז מסחרי,שלומי,2283200,NA,NA,,,,,,
7290027600007,06/07/2015,1,323,7,1,שופרסל,שופרסל שלי,שלי רסקו נצרת עילית-הדקל,מרכז מסחרי רסקו,נצרת עלית,1765305,NA,NA,,,,,,
7290027600007,06/07/2015,7,324,7,1,שופרסל,שופרסל אקספרס,אקספרס סביון- השקמה,השקמה 1,סביון,,NA,NA,,,,,,
7290027600007,06/07/2015,1,326,7,1,שופרסל,שופרסל שלי,שלי נהריה- הגעתון,רח.הרצל-שד.הגעתו,נהריה,2240029,NA,NA,,,,,,
7290027600007,06/07/2015,1,329,7,1,שופרסל,שופרסל שלי,שלי יוקנעם עילית-היובלים,מ.מסחרי יקנעם על,יוקנעם,20692,NA,NA,,,,,,
7290027600007,06/07/2015,1,330,7,1,שופרסל,שופרסל שלי,שלי חיפה- נתיב חן,"נתיב חן 1,נוה שא",חיפה,3224001,NA,NA,,,,,,
7290027600007,06/07/2015,1,333,7,1,שופרסל,שופרסל שלי,שלי חיפה- אורן,רח.אורן 25 רוממה,חיפה,3473402,NA,NA,,,,,,
7290027600007,06/07/2015,7,334,7,1,שופרסל,שופרסל אקספרס,"אקספרס פ""ת - שפירא","קק""ל 35",פתח תקווה,,NA,NA,,,,,,
7290027600007,06/07/2015,1,336,7,1,שופרסל,שופרסל שלי,שלי חיפה- רמות ספיר,רח' גוט לוין 48,חיפה,3292240,NA,NA,,,,,,
7290027600007,06/07/2015,7,338,7,1,שופרסל,שופרסל אקספרס,אקספרס כוכב הצפון,בוני העיר 9,"ת""א",,NA,NA,,,,,,
7290027600007,06/07/2015,7,340,7,1,שופרסל,שופרסל אקספרס,"אקספרס ת""א- זריצקי",זריצקי 4,תלאביב,,NA,NA,,,,,,
7290027600007,06/07/2015,7,341,7,1,שופרסל,שופרסל אקספרס,"אקספרס רמת גן- הרוא""ה","הרוא""ה 131",רמת גן,,NA,NA,,,,,,
7290027600007,06/07/2015,2,344,7,1,שופרסל,שופרסל דיל,דיל מעלות- דרך האלוף עוז,קניון כוכב הצפון,מעלות,21020,NA,NA,,,,,,
7290027600007,06/07/2015,7,347,7,1,שופרסל,שופרסל אקספרס,אקספרס גדרה- דרך הפרחים,דרך הפרחים 38,גדרה,,NA,NA,,,,,,
7290027600007,06/07/2015,7,348,7,1,שופרסל,שופרסל אקספרס,"אקספרס פ""ת-קק""ל","קק""ל 2",פתח תקווה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,350,7,1,שופרסל,שופרסל דיל,דיל גבעת אולגה-הרב ניסים,שד' ברוך בוארון1,גבעת אולגה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,352,7,1,שופרסל,שופרסל דיל,דיל חיפה- קניון,כניסה דרומית לחי,חיפה,35084,NA,NA,,,,,,
7290027600007,06/07/2015,5,353,7,1,שופרסל,יש בשכונה,יש ירושלים- מרידור,מרידור 2(פ.זאב),ירושלים,,NA,NA,,,,,,
7290027600007,06/07/2015,7,354,7,1,שופרסל,שופרסל אקספרס,"'אקספרס ת""א- קינג ג'ורג",קינג ג'ורג' 58,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,8,355,7,1,שופרסל,אורגניק מרקט,"אורגניק ת""א- אהרון בקר",אהרון בקר 8,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,1,357,7,1,שופרסל,שופרסל שלי,שלי צורן קדימה- לב השרון,דרך לב השרון 422,צורן,4282300,NA,NA,,,,,,
7290027600007,06/07/2015,2,359,7,1,שופרסל,שופרסל דיל,דיל חיפה- גרנד קניון,שמחה גולן 54,חיפה,3299001,NA,NA,,,,,,
7290027600007,06/07/2015,7,360,7,1,שופרסל,שופרסל אקספרס,"אקספרס מאירוביץ ראשל""צ",מאירוביץ 17,ראשון לציון,,NA,NA,,,,,,
7290027600007,06/07/2015,2,361,7,1,שופרסל,שופרסל דיל,דיל מגדל העמק- א ת דרומי,אזור התעשייה ב,מגדל העמק,2353021,NA,NA,,,,,,
7290027600007,06/07/2015,1,1,7,1,שופרסל,שופרסל שלי,"שלי ת""א- בן יהודה",בן יהודה 79,תל אביב,6343504,NA,NA,,,,,,
7290027600007,06/07/2015,1,3,7,1,שופרסל,שופרסל שלי,שלי גבעתיים- סירקין,סירקין 17,גבעתיים,5325101,NA,NA,,,,,,
7290027600007,06/07/2015,1,7,7,1,שופרסל,שופרסל שלי,"שלי ת""א- ארלוזורוב",ארלוזרוב 53,תל אביב,6264605,NA,NA,,,,,,
7290027600007,06/07/2015,5,12,7,1,שופרסל,יש בשכונה,יש בני ברק- ירושלים,ירושלים  70,בני-ברק,5144404,NA,NA,,,,,,
7290027600007,06/07/2015,2,13,7,1,שופרסל,שופרסל דיל,דיל בית שמש- העליה,העליה 1,בית-שמש,9902101,NA,NA,,,,,,
7290027600007,06/07/2015,5,15,7,1,שופרסל,יש בשכונה,"יש פ""ת- רוטשילד",רוטשילד 79,פתח-תקוה,4947352,NA,NA,,,,,,
7290027600007,06/07/2015,1,20,7,1,שופרסל,שופרסל שלי,שלי רחובות- הרצל,הרצל 183,רחובות,7626902,NA,NA,,,,,,
7290027600007,06/07/2015,1,23,7,1,שופרסל,שופרסל שלי,שלי מיתר,מרכז מסחרי מיתר,מיתר,8502500,NA,NA,,,,,,
7290027600007,06/07/2015,1,24,7,1,שופרסל,שופרסל שלי,שלי אשדוד- הנביאים,הנביאים 3 רובע י,אשדוד,7747303,NA,NA,,,,,,
7290027600007,06/07/2015,1,28,7,1,שופרסל,שופרסל שלי,"שלי ת""א- צה""ל","צה""ל 71, מרכ",תל אביב,6935139,NA,NA,,,,,,
7290027600007,06/07/2015,1,30,7,1,שופרסל,שופרסל שלי,שלי רמת גן- קריניצי,יוסף ספיר 9,רמת גן,5262209,NA,NA,,,,,,
7290027600007,06/07/2015,1,32,7,1,שופרסל,שופרסל שלי,שלי רמת גן- קסם,הירדן 90,רמת-גן,5224701,NA,NA,,,,,,
7290027600007,06/07/2015,1,36,7,1,שופרסל,שופרסל שלי,"שלי כ""ס- רוטשילד",רוטשילד 65,כפר-סבא,4420131,NA,NA,,,,,,
7290027600007,06/07/2015,1,37,7,1,שופרסל,שופרסל שלי,"שלי ב""ש- יעלים",יעלים 34,באר-שבע,8473010,NA,NA,,,,,,
7290027600007,06/07/2015,1,39,7,1,שופרסל,שופרסל שלי,"שלי ת""א-ברזיל",ברזיל 15,רמת אביב א,6946025,NA,NA,,,,,,
7290027600007,06/07/2015,1,40,7,1,שופרסל,שופרסל שלי,"שלי ב""ש- עומר",רותם מרכ מסחרי ע,עומר,8496500,NA,NA,,,,,,
7290027600007,06/07/2015,1,43,7,1,שופרסל,שופרסל שלי,שלי הוד השרון- הבנים,הבנים 12,הוד השרון,4526814,NA,NA,,,,,,
7290027600007,06/07/2015,2,46,7,1,שופרסל,שופרסל דיל,דיל רמלה- היצירה,היצירה 1,רמלה,7255621,NA,NA,,,,,,
7290027600007,06/07/2015,1,48,7,1,שופרסל,שופרסל שלי,"שלי ת""א- רמת אביב ג",אחימאיר 1 פינת ר,תל אביב,6912601,NA,NA,,,,,,
7290027600007,06/07/2015,1,50,7,1,שופרסל,שופרסל שלי,שלי מבשרת ציון,שלום 75 שכונה ג,מבשרת ציון,9071425,NA,NA,,,,,,
7290027600007,06/07/2015,1,57,7,1,שופרסל,שופרסל שלי,שלי רמת השרון- אוסישקין,אוסישקין 5,רמת השרון,4721005,NA,NA,,,,,,
7290027600007,06/07/2015,2,63,7,1,שופרסל,שופרסל דיל,"דיל פ""ת- בזל",בזל פינת בלטימור,פתח-תקוה,4951034,NA,NA,,,,,,
7290027600007,06/07/2015,2,65,7,1,שופרסל,שופרסל דיל,"דיל ב""ש- צ'ורלי",אורגים פינתב.ג,באר-שבע,84105,NA,NA,,,,,,
7290027600007,06/07/2015,1,70,7,1,שופרסל,שופרסל שלי,שלי רמת גן- מרום נווה,"תרצה 19 ר""ג",רמת-גן,5236431,NA,NA,,,,,,
7290027600007,06/07/2015,4,71,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה תל חנן  נשר,בר יהודה 147,נשר,3688306,NA,NA,,,,,,
7290027600007,06/07/2015,1,72,7,1,שופרסל,שופרסל שלי,שלי רעות,חבל מודיעין,רעות,71908,NA,NA,,,,,,
7290027600007,06/07/2015,2,97,7,1,שופרסל,שופרסל דיל,דיל קרית שמונה- מתחם ביג,מתחם ביג,קריתשמונה,1162401,NA,NA,,,,,,
7290027600007,06/07/2015,2,98,7,1,שופרסל,שופרסל דיל,דיל קרית טבעון- אלונים,חוצות אלונים,טבעון,3604701,NA,NA,,,,,,
7290027600007,06/07/2015,1,101,7,1,שופרסל,שופרסל שלי,שלי הוד השרון- ק מרגלית,נחליאלי 2,הוד השרון,4535502,NA,NA,,,,,,
7290027600007,06/07/2015,1,102,7,1,שופרסל,שופרסל שלי,שלי פרדסיה- הנשיא,הנשיא 1 צ.פרדסיה,פרדסיה,4281500,NA,NA,,,,,,
7290027600007,06/07/2015,1,103,7,1,שופרסל,שופרסל שלי,שלי שוהם- מרכז מסחרי,מרכז מסחרי,שוהם,6083530,NA,NA,,,,,,
7290027600007,06/07/2015,1,104,7,1,שופרסל,שופרסל שלי,"שלי פ""ת- גד מכנס",רוטשילד 180,פתח תקווה,9435700,NA,NA,,,,,,
7290027600007,06/07/2015,2,105,7,1,שופרסל,שופרסל דיל,"דיל פ""ת- אליעזר פרדימן",אליעזר פרידמן 9,פתח תקוה,4941916,NA,NA,,,,,,
7290027600007,06/07/2015,4,106,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה נס ציונה הפטי,"הפטיש 8,א.ת.",נס ציונה,7404730,NA,NA,,,,,,
7290027600007,06/07/2015,1,109,7,1,שופרסל,שופרסל שלי,שלי ראש העין- ז'בוטינסקי,גבעת טל,ראש העין,4857301,NA,NA,,,,,,
7290027600007,06/07/2015,6,111,7,1,שופרסל,יש חסד,יש חסד טבריה עלית-לב האג,לב האגם 10,טבריה,14431,NA,NA,,,,,,
7290027600007,06/07/2015,1,112,7,1,שופרסל,שופרסל שלי,שלי.רחובות ההולנדית,הר הצופים,רחובות,,NA,NA,,,,,,
7290027600007,06/07/2015,2,114,7,1,שופרסל,שופרסל דיל,דיל ירושלים- גילה,צביה ויצחק 17,ירושלים,9384014,NA,NA,,,,,,
7290027600007,06/07/2015,1,116,7,1,שופרסל,שופרסל שלי,שלי גבעתיים- מכתש,בורוכוב 54,גבעתיים,5322205,NA,NA,,,,,,
7290027600007,06/07/2015,2,119,7,1,שופרסל,שופרסל דיל,דיל מודיעין- סנטר,צאלון   21,מודיעין,,NA,NA,,,,,,
7290027600007,06/07/2015,4,120,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה  חולון-המרכבה,המרכבה 9,חולון,5885107,NA,NA,,,,,,
7290027600007,06/07/2015,2,122,7,1,שופרסל,שופרסל דיל,דיל יבנה- ברוש דרך הים,דרך הים 3,יבנה,8157014,NA,NA,,,,,,
7290027600007,06/07/2015,2,123,7,1,שופרסל,שופרסל דיל,דיל חולון- גולדה,גולדה מאיר  7,חולון,5839101,NA,NA,,,,,,
7290027600007,06/07/2015,2,125,7,1,שופרסל,שופרסל דיל,דיל הרצליה- המנופים,המנופים 9,הרצליה,4672555,NA,NA,,,,,,
7290027600007,06/07/2015,2,128,7,1,שופרסל,שופרסל דיל,דיל טירת הכרמל- נחום חת,נחום חת 5,טירת הכרמל,35085,NA,NA,,,,,,
7290027600007,06/07/2015,2,130,7,1,שופרסל,שופרסל דיל,דיל נתניה- קלאוזנר עמליה,קלאוזנר 1,נתניה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,132,7,1,שופרסל,שופרסל דיל,"דיל ת""א- השלום",דרך מנחם בגין132,תל אביב,6701101,NA,NA,,,,,,
7290027600007,06/07/2015,2,134,7,1,שופרסל,שופרסל דיל,דיל מודיעין- ישפרו סנטר,ישפרו סנטר,מודיעין,,NA,NA,,,,,,
7290027600007,06/07/2015,2,135,7,1,שופרסל,שופרסל דיל,דיל אשקלון- פאור סנטר,צומת כפר סילבר,אשקלון,7929500,NA,NA,,,,,,
7290027600007,06/07/2015,2,139,7,1,שופרסל,שופרסל דיל,דיל צפת-  דובק ויצמן,ויצמן 20,צפת,1321736,NA,NA,,,,,,
7290027600007,06/07/2015,2,142,7,1,שופרסל,שופרסל דיל,דיל זכרון- המייסדים,המייסדים,זכרון יעקב,3095067,NA,NA,,,,,,
7290027600007,06/07/2015,2,144,7,1,שופרסל,שופרסל דיל,דיל שבירו כפר סבא,רפפורט 6,כפר סבא,,NA,NA,,,,,,
7290027600007,06/07/2015,4,149,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה נצרת  הר יונה,המעין 2,נצרת עילית,1780004,NA,NA,,,,,,
7290027600007,06/07/2015,2,151,7,1,שופרסל,שופרסל דיל,דיל רעננה- קניון רננים,רח.המלאכה 2,רעננה,4366101,NA,NA,,,,,,
7290027600007,06/07/2015,2,153,7,1,שופרסל,שופרסל דיל,דיל אופקים- ז'בוטינסקי,זבוטינסקי 25,אופקים,8759908,NA,NA,,,,,,
7290027600007,06/07/2015,7,154,7,1,שופרסל,שופרסל אקספרס,אקספרס קריית אונו,ההגנה 1,קרית אונו,,NA,NA,,,,,,
7290027600007,06/07/2015,2,159,7,1,שופרסל,שופרסל דיל,דיל רמת הנשיא חיפה,שלמה המלך 55,חיפה,,NA,NA,,,,,,
