chainid,lastupdatedate,subchainid,storeid,bikoretno,storetype,chainname,subchainname,storename,address,city,zipcode,xmldocversion,lastupdatetime,latitude,longitude,,,,
7290027600007,06/07/2015,1,160,7,1,שופרסל,שופרסל שלי,שלי רמת גן- הירדן,הירדן 29,רמת גן,5233317,NA,NA,,,,,,
7290027600007,06/07/2015,2,163,7,1,שופרסל,שופרסל דיל,דיל שדרות- הפלדה,הפלדה קניון אחים,שדרות,80100,NA,NA,,,,,,
7290027600007,06/07/2015,1,164,7,1,שופרסל,שופרסל שלי,שלי רמת גן- ביאליק,רח. ביאליק 76,רמת גן,5244136,NA,NA,,,,,,
7290027600007,06/07/2015,2,167,7,1,שופרסל,שופרסל דיל,"דיל ראשל""צ- הלח""י","הלח""י 8",ראשוןלציון,7570689,NA,NA,,,,,,
7290027600007,06/07/2015,1,168,7,1,שופרסל,שופרסל שלי,שלי אשדוד- כינרת,"שכונת י""א כנרת",אשדוד,7770071,NA,NA,,,,,,
7290027600007,06/07/2015,2,174,7,1,שופרסל,שופרסל דיל,דיל ערד- קניון,הקנאים 29,ערד,8902342,NA,NA,,,,,,
7290027600007,06/07/2015,1,175,7,1,שופרסל,שופרסל שלי,שלי טבריה,הבנים 6,טבריה,1420168,NA,NA,,,,,,
7290027600007,06/07/2015,2,180,7,1,שופרסל,שופרסל דיל,דיל ק.מוצקין- בן גוריון,שד' בן גוריון 84,קרית מוצקין,2642439,NA,NA,,,,,,
7290027600007,06/07/2015,2,183,7,1,שופרסל,שופרסל דיל,דיל אשדוד- הרצל,רח' הרצל 1,אשדוד,7745401,NA,NA,,,,,,
7290027600007,06/07/2015,1,185,7,1,שופרסל,שופרסל שלי,שלי אילתהקניון האדום,הקניון האדום,אילת,8801401,NA,NA,,,,,,
7290027600007,06/07/2015,2,187,7,1,שופרסל,שופרסל דיל,דיל קרית שמונה- הנשיא,הנשיא 4,קרית-שמונה,1102632,NA,NA,,,,,,
7290027600007,06/07/2015,2,190,7,1,שופרסל,שופרסל דיל,דיל חצור- הגלילית,קניון גליל עליון,חצור-הגלילית,1030000,NA,NA,,,,,,
7290027600007,06/07/2015,2,191,7,1,שופרסל,שופרסל דיל,דיל אריאל- דרך עפרון,דרך עפרון 14,אריאל,4070913,NA,NA,,,,,,
7290027600007,06/07/2015,1,196,7,1,שופרסל,שופרסל שלי,שלי-אבן גבירול,אבן גבירול 124,תל-אביב,6203854,NA,NA,,,,,,
7290027600007,06/07/2015,2,197,7,1,שופרסל,שופרסל דיל,דיל נהריה- מבואות,"מזרעה,חאמד סנטר",נהריה,2244743,NA,NA,,,,,,
7290027600007,06/07/2015,2,199,7,1,שופרסל,שופרסל דיל,דיל בת ים- בלפור,בלפור 25,בת ים,0,NA,NA,,,,,,
7290027600007,06/07/2015,2,205,7,1,שופרסל,שופרסל דיל,דיל יהוד- אלטלף,אלטלף 4 א.ת יהוד,יהוד,5621604,NA,NA,,,,,,
7290027600007,06/07/2015,1,207,7,1,שופרסל,שופרסל שלי,שלי אור יהודה-אליהו סעדו,אליהו סעדון 128,אור יהודה,6039727,NA,NA,,,,,,
7290027600007,06/07/2015,2,209,7,1,שופרסל,שופרסל דיל,דיל אשקלון- רוטשילד,אדמונד רוטשילד 8,אשקלון,7822602,NA,NA,,,,,,
7290027600007,06/07/2015,2,211,7,1,שופרסל,שופרסל דיל,דיל כרמיאל- אזור התעשיה,א.ת חוצות כרמיאל,כרמיאל,2165006,NA,NA,,,,,,
7290027600007,06/07/2015,1,212,7,1,שופרסל,שופרסל שלי,שלי חיפה- ורדיה,ורדיה 10,חיפה,3465710,NA,NA,,,,,,
7290027600007,06/07/2015,2,214,7,1,שופרסל,שופרסל דיל,דיל קרית גת- מלכי ישראל,מלכי ישראל 178,קרית גת,8205002,NA,NA,,,,,,
7290027600007,06/07/2015,2,218,7,1,שופרסל,שופרסל דיל,דיל עפולה- יצחק רבין,שד' יצחק רבין 5,עפולה,1834171,NA,NA,,,,,,
7290027600007,06/07/2015,6,219,7,1,שופרסל,יש חסד,יש חסד בני ברק- עזרא,עזרה בני ברק,בני ברק,5155103,NA,NA,,,,,,
7290027600007,06/07/2015,1,220,7,1,שופרסל,שופרסל שלי,שלי אשקלון- כיכר צפניה,מרכזון מסחר רחל,אשקלון,7843110,NA,NA,,,,,,
7290027600007,06/07/2015,2,222,7,1,שופרסל,שופרסל דיל,"דיל רמות ב""ש ב'",הערים התאומות 28,באר שבע,,NA,NA,,,,,,
7290027600007,06/07/2015,7,223,7,1,שופרסל,שופרסל אקספרס,"אקספרס ראשל""צ- פיינשטיין",פינשטיין27,ראשון לציון,,NA,NA,,,,,,
7290027600007,06/07/2015,7,224,7,1,שופרסל,שופרסל אקספרס,"אקספרס ראשל""צ-נווה דקלים",נווה דקלים 44,ראשון לציון,,NA,NA,,,,,,
7290027600007,06/07/2015,2,226,7,1,שופרסל,שופרסל דיל,דיל כרמיאל,ההגנה 2,כרמיאל,,NA,NA,,,,,,
7290027600007,06/07/2015,2,227,7,1,שופרסל,שופרסל דיל,דיל-איקאה קרית אתא,דרך חיפה 52,קרית אתא,,NA,NA,,,,,,
7290027600007,06/07/2015,1,228,7,1,שופרסל,שופרסל שלי,שלי בנימינה - הגביע,הגביע 1,בנימינה,3056601,NA,NA,,,,,,
7290027600007,06/07/2015,2,229,7,1,שופרסל,שופרסל דיל,"דיל ת""א- יגאל אלון",יגאל אלון 76,תל אביב,6706701,NA,NA,,,,,,
7290027600007,06/07/2015,1,230,7,1,שופרסל,שופרסל שלי,"שלי כ""ס- ויצמן",ויצמן 29,כפר סבא,4435227,NA,NA,,,,,,
7290027600007,06/07/2015,1,6,7,1,שופרסל,שופרסל שלי,שלי חולון- קוגל,שד' קוגל 40,חולון,5825816,NA,NA,,,,,,
7290027600007,06/07/2015,4,138,7,1,שופרסל,שופרסל דיל אקסטרא,"דיל אקסטרה ב""ש-סולל בונה",סולל בונה 2,באר שבע,,NA,NA,,,,,,
7290027600007,06/07/2015,2,141,7,1,שופרסל,שופרסל דיל,דיל יוקנעם- שדרות רבין,שדרות רבין 9,יקנעם,2060000,NA,NA,,,,,,
7290027600007,06/07/2015,1,146,7,1,שופרסל,שופרסל שלי,שלי גבעתיים- הסתדרות,הסתדרות 27,גבעתיים,5358503,NA,NA,,,,,,
7290027600007,06/07/2015,2,152,7,1,שופרסל,שופרסל דיל,דיל ערד- ישפרו המנוף,המנוף 7,ערד,8909460,NA,NA,,,,,,
7290027600007,06/07/2015,2,155,7,1,שופרסל,שופרסל דיל,דיל צור יגאל- מרכז מסחרי,מרכז מסחרי,צור-יגאל,4486400,NA,NA,,,,,,
7290027600007,06/07/2015,5,161,7,1,שופרסל,יש בשכונה,יש יהוד- ויצמן,וייצמן 55,יהוד,5624210,NA,NA,,,,,,
7290027600007,06/07/2015,4,166,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה  אשדוד- הבושם,הבושם 7 א.ת. קלה,אשדוד,7761007,NA,NA,,,,,,
7290027600007,06/07/2015,2,177,7,1,שופרסל,שופרסל דיל,דיל מצפה רמון- בן גוריון,מרכז מסחרי,מצפה-רמון,8060000,NA,NA,,,,,,
7290027600007,06/07/2015,2,181,7,1,שופרסל,שופרסלדיל,דיל אשקלון- רמז,דוד רמז 39,אשקלון,7853339,NA,NA,,,,,,
7290027600007,06/07/2015,2,182,7,1,שופרסל,שופרסל דיל,דיל דימונה- גולדה מאיר,גולדה מאיר 1,דימונה,86000,NA,NA,,,,,,
7290027600007,06/07/2015,1,11,7,1,שופרסל,שופרסל שלי,"שלי ת""א- נורדאו",אבן גבירול 157,תל אביב,6203719,NA,NA,,,,,,
7290027600007,06/07/2015,2,18,7,1,שופרסל,שופרסל דיל,דיל חולון-קרן היסוד,קרן היסוד 1 ק.שר,חולון,5848930,NA,NA,,,,,,
7290027600007,06/07/2015,1,27,7,1,שופרסל,שופרסל שלי,שלי רעננה- אחוזה,אחוזה 82,רעננה,4320945,NA,NA,,,,,,
7290027600007,06/07/2015,1,31,7,1,שופרסל,שופרסל שלי,שלי קרית ים- ז'בוטינסקי,ז'בוטיסקי/שד' ים,קרית ים,2901711,NA,NA,,,,,,
7290027600007,06/07/2015,1,33,7,1,שופרסל,שופרסל שלי,שלי חיפה- סטלה,טשרניחובסקי/35,חיפה,3570323,NA,NA,,,,,,
7290027600007,06/07/2015,1,34,7,1,שופרסל,שופרסל שלי,שלי רמת השרון- סוקולוב,סוקולוב 48,רמת-השרון,4723514,NA,NA,,,,,,
7290027600007,06/07/2015,2,184,7,1,שופרסל,שופרסל דיל,"דילראשל""צ- זבוטינסקי",זבוטינסקי 16,ראשון לציון,,NA,NA,,,,,,
7290027600007,06/07/2015,2,188,7,1,שופרסל,שופרסל דיל,דיל ירוחם- צבי בורנשטיין,צבי בורנשטין,ירוחם,8050000,NA,NA,,,,,,
7290027600007,06/07/2015,1,193,7,1,שופרסל,שופרסל שלי,"שלי ראשל""צ- מזרח",שד' יעקב 50,ראשון לציון,7550903,NA,NA,,,,,,
7290027600007,06/07/2015,2,195,7,1,שופרסל,שופרסל דיל,דיל קריון- דרך עכו,דרך עכו  192,קרית ביאליק,2723211,NA,NA,,,,,,
7290027600007,06/07/2015,2,198,7,1,שופרסל,שופרסל דיל,דיל מישור אדומים- נביעות,נביעות 2,מעלה אדומים,9801459,NA,NA,,,,,,
7290027600007,06/07/2015,2,203,7,1,שופרסל,שופרסל דיל,דיל רמלה לוד- הצופית,הצופית 40,רמלה,,NA,NA,,,,,,
7290027600007,06/07/2015,2,208,7,1,שופרסל,שופרסל דיל,דיל אילת נחל אורה,ירושלים השלמה 52,אילת,,NA,NA,,,,,,
7290027600007,06/07/2015,2,210,7,1,שופרסל,שופרסל דיל,"דיל ראשל""צ- שמוטקין",שמוטקין 30,ראשון לציון,7536333,NA,NA,,,,,,
7290027600007,06/07/2015,2,244,7,1,שופרסל,שופרסל דיל,דיל גלילות רמת השרון,צומת גלילות,רמת השרון,47100,NA,NA,,,,,,
7290027600007,06/07/2015,1,247,7,1,שופרסל,שופרסל שלי,שלי חולון- רבינוביץ,רבינוביץ 58,חולון,5867256,NA,NA,,,,,,
7290027600007,06/07/2015,2,249,7,1,שופרסל,שופרסל דיל,דיל נתניה- פולג,גיבורי ישראל 5,נתניה,4250409,NA,NA,,,,,,
7290027600007,06/07/2015,2,260,7,1,שופרסל,שופרסל דיל,דיל ירושלים-קניון תלפיות,האומן 17,ירושלים,9342111,NA,NA,,,,,,
7290027600007,06/07/2015,2,276,7,1,שופרסל,שופרסל דיל,"דיל אמט""ל רחובות",רח משה יתום  46,רחובות,76396,NA,NA,,,,,,
7290027600007,06/07/2015,2,283,7,1,שופרסל,שופרסל דיל,"דיל קרית עקרון- ביל""ו","מ.תדיראן,ק.עקרון",רחובות,7692000,NA,NA,,,,,,
7290027600007,06/07/2015,6,295,7,1,שופרסל,יש חסד,יש חסד בני ברק-שלמה המלך,שלמה המלך   12,בני ברק,5155205,NA,NA,,,,,,
7290027600007,06/07/2015,7,296,7,1,שופרסל,שופרסל אקספרס,"אקספרס פ""ת רחל המשוררת",רחל המשוררת 29,פתח תקוה,,NA,NA,,,,,,
7290027600007,06/07/2015,6,300,7,1,שופרסל,יש חסד,יש חסד בארות יצחק- פאוור,בארות יצחק,בארות יצחק,,NA,NA,,,,,,
7290027600007,06/07/2015,7,304,7,1,שופרסל,שופרסל אקספרס,אקספרס קריית חיים,ציזלינג אהרון 24,קרית חיים,2627012,NA,NA,,,,,,
7290027600007,06/07/2015,5,307,7,1,שופרסל,יש בשכונה,יש קרית אתא- זבולון, רח.זבולון 4,קרית אתא,2806007,NA,NA,,,,,,
7290027600007,06/07/2015,1,308,7,1,שופרסל,שופרסל שלי,שלי קרית אתא- איינשטין,איינשטיין 20,קרית אתא,2805152,NA,NA,,,,,,
7290027600007,06/07/2015,7,311,7,1,שופרסל,שופרסל אקספרס,אקספרס רחובות- בוסתנאי,בוסתנאי 14,רחובות,,NA,NA,,,,,,
7290027600007,06/07/2015,1,313,7,1,שופרסל,שופרסל שלי,"שלי קרית חיים-אח""י אילת","שד.אח""י אילת 20",קרית חיים,2626907,NA,NA,,,,,,
7290027600007,06/07/2015,7,318,7,1,שופרסל,שופרסל אקספרס,אקספרס חולון - וולפסון,הלוחמים 62,חולון,,NA,NA,,,,,,
7290027600007,06/07/2015,7,325,7,1,שופרסל,שופרסל אקספרס,אקספרס ששתהימים נס ציונ, - בקרוב -,נס ציונה,,NA,NA,,,,,,
7290027600007,06/07/2015,7,327,7,1,שופרסל,שופרסל אקספרס,אקספרס חיפה- ראול ולנברג,ראול וולנברג 9,חיפה,3499009,NA,NA,,,,,,
7290027600007,06/07/2015,7,331,7,1,שופרסל,שופרסל אקספרס,"אקספרס ת""א- תוספתא",תוספתא 15,תל אביב,,NA,NA,,,,,,
7290027600007,06/07/2015,7,335,7,1,שופרסל,שופרסל אקספרס,"אקספרס כ""ס- בן גוריון",בן גוריון 35,כפר סבא,,NA,NA,,,,,,
7290027600007,06/07/2015,2,339,7,1,שופרסל,שופרסל דיל,דיל טבריה- העמקים,העמקים 1,טבריה,1420401,NA,NA,,,,,,
7290027600007,06/07/2015,2,342,7,1,שופרסל,שופרסל דיל,דיל כרמיאל- קניון לב,מורד הגיא 100,כרמיאל,2192401,NA,NA,,,,,,
7290027600007,06/07/2015,1,9,7,1,שופרסל,שופרסל שלי,שלי נתניה- ויצמן,שד' ויצמן 27,נתניה,4225012,NA,NA,,,,,,
7290027600007,06/07/2015,1,10,7,1,שופרסל,שופרסל שלי,שלי חולון- חנקין,חנקין  79,חולון,5834321,NA,NA,,,,,,
7290027600007,06/07/2015,1,17,7,1,שופרסל,שופרסל שלי,שלי חיפה- חורב,חורב 15,חיפה,3434119,NA,NA,,,,,,
7290027600007,06/07/2015,1,19,7,1,שופרסל,שופרסל שלי,שלי חיפה- זיו,כצנלסון/מנדל 67,חיפה,3276617,NA,NA,,,,,,
7290027600007,06/07/2015,5,21,7,1,שופרסל,יש בשכונה,יש מרים ירושלים-  פארן,פארן 7 רמת אשכול,ירושלים,9780209,NA,NA,,,,,,
7290027600007,06/07/2015,1,22,7,1,שופרסל,שופרסל שלי,שלי נתניה- סמילנסקי,סמילנסקי 13,נתניה,4243111,NA,NA,,,,,,
7290027600007,06/07/2015,4,35,7,1,שופרסל,שופרסל דיל אקסטרא,דיל אקסטרה באר-שבע ולפסו,רח' וולפסון 13,באר שבע,8489721,NA,NA,,,,,,
7290027600007,06/07/2015,1,38,7,1,שופרסל,שופרסל שלי,שלי חיפה- דניה,ליבריה 2 דניה,חיפה,3491370,NA,NA,,,,,,
7290027600007,06/07/2015,1,42,7,1,שופרסל,שופרסל שלי,שלי ירושלים- ניות,בורלא 1 שכ.ניות,ירושלים,9371401,NA,NA,,,,,,
7290027600007,06/07/2015,2,45,7,1,שופרסל,שופרסל דיל,דיל ירושלים-תלפיות,פייר קניג 35,ירושלים,9346943,NA,NA,,,,,,
7290027600007,06/07/2015,2,47,7,1,שופרסל,שופרסל דיל,דיל קטרפילר- ההסתדרות,שדרות סתדרות 251,חיפה,2620241,NA,NA,,,,,,
7290027600007,06/07/2015,2,49,7,1,שופרסל,שופרסל דיל,"דיל ב""ש- הר בוקר",הר בוקר  17,באר שבע,8489819,NA,NA,,,,,,
7290027600007,06/07/2015,2,55,7,1,שופרסל,שופרסל דיל,"דיל כ""ס- צומת",נתיב האבות 3,כפר סבא,4427728,NA,NA,,,,,,
7290027600007,06/07/2015,1,59,7,1,שופרסל,שופרסל שלי,שלי פרדס חנה כרכור- הדקל,הדקלים 99,פרדס-חנה,3702195,NA,NA,,,,,,
7290027600007,06/07/2015,5,66,7,1,שופרסל,יש בשכונה,יש ירושלים- רמות,שד גוםדה מאיר801,ירושלים,9773314,NA,NA,,,,,,
7290027600007,06/07/2015,1,67,7,1,שופרסל,שופרסל שלי,שלי גבעת שמואל-בן גוריון,בן-גוריון 18,גבעת-שמואל,5401783,NA,NA,,,,,,
7290027600007,06/07/2015,1,69,7,1,שופרסל,שופרסל שלי,"שלי ת""א- רמת אביב ב",טאגור 38,תל אביב,6920340,NA,NA,,,,,,
7290027600007,06/07/2015,2,74,7,1,שופרסל,שופרסל דיל,דיל נתניה- הדרים,הכדר 2,נתניה,4237782,NA,NA,,,,,,
7290027600007,06/07/2015,2,75,7,1,שופרסל,שופרסל דיל,דיל ירושלים- כנפי נשרים,כנפי נשרים 24,ירושלים,9546439,NA,NA,,,,,,
7290027600007,06/07/2015,5,78,7,1,שופרסל,יש בשכונה,יש הר נוף ירושלים-שאולזו,שאולזון 56,ירושלים,9540057,NA,NA,,,,,,
7290027600007,06/07/2015,1,79,7,1,שופרסל,שופרסל שלי,"שלי ראשל""צ- הנחשול",נחשול 30,ראשון לציון,7543771,NA,NA,,,,,,
7290027600007,06/07/2015,2,118,7,1,שופרסל,שופרסל דיל,דיל אילת  הסתת,הסתת 15 א תעשיה,אילת,8850415,NA,NA,,,,,,
7290027600007,06/07/2015,6,349,7,1,שופרסל,יש חסד,יש חסד צפת- כנען,הר כנען,צפת,13200,NA,NA,,,,,,
7290027600007,06/07/2015,2,351,7,1,שופרסל,שופרסל דיל,דיל יבנה- הירמוך,הירמוך 1,יבנה,8122005,NA,NA,,,,,,
7290027600007,06/07/2015,6,133,7,1,שופרסל,יש חסד,"יש חסד ביתר עילית-  הר""ן",,,9056506,NA,NA,,,,,,
7290027600007,06/07/2015,1,343,7,1,שופרסל,שופרסל שלי,שלי ראש העין- ברקן,בזק 1 פינת ברקן,ראש העין,4863016,NA,NA,,,,,,
7290027600007,06/07/2015,8,346,7,1,שופרסל,אורגניק מרקט,אורגניק קרית אונו-ירמיהו,ירמיהו 52,קריית אונו,,NA,NA,,,,,,
7290696200003,16/13/YYYY 13:13:22,1,1,,1,ויקטורי,,גן-יבנה,הכישור 8,גן יבנה,,NA,NA,,,,,,
7290696200003,16/12/YYYY 13:12:46,1,2,,1,ויקטורי,,גדרה,פינס 3,גדרה,,NA,NA,,,,,,
7290696200003,16/19/YYYY 13:19:17,1,3,,1,ויקטורי,,שדרות,סמטת הפלדה 3,שדרות,,NA,NA,,,,,,
7290696200003,14/03/YYYY 17:03:53,1,5,,1,ויקטורי,,אורנית,הערבה 10,אורנית,,NA,NA,,,,,,
7290696200003,14/43/YYYY 16:43:33,1,7,,1,ויקטורי,,פתח תקווה,בר כוכבא 18,פתח תקווה,,NA,NA,,,,,,
7290696200003,16/14/YYYY 13:14:15,1,8,,1,ויקטורי,,אשדוד,דוד המלך 18,אשדוד,,NA,NA,,,,,,
7290696200003,14/01/YYYY 17:01:32,1,10,,1,ויקטורי,,לוד,יוספטל 23,לוד,,NA,NA,,,,,,
7290696200003,16/09/YYYY 13:09:22,1,14,,1,ויקטורי,,בית שמש,הרצל 7,בית שמש,,NA,NA,,,,,,
7290696200003,16/11/YYYY 13:11:24,1,16,,1,ויקטורי,,פלורנטין,סלמה 53,תל אביב,,NA,NA,,,,,,
7290696200003,16/14/YYYY 13:14:57,1,18,,1,ויקטורי,,אשדוד 18 מהדרין,חנה סנש 1,אשדוד,,NA,NA,,,,,,
7290696200003,14/02/YYYY 17:02:17,1,26,,1,ויקטורי,,ראש העין,שבזי 26,ראש העין,,NA,NA,,,,,,
7290696200003,16/08/YYYY 13:08:30,1,28,,1,ויקטורי,,גני תקווה,הכרמל 20,גני תקווה,,NA,NA,,,,,,
7290696200003,14/03/YYYY 17:03:03,1,30,,1,ויקטורי,,אלקנה,שיר השירים 75/1,אלקנה,,NA,NA,,,,,,
7290696200003,14/40/YYYY 16:40:18,1,34,,1,ויקטורי,,מוצקין,שד ירושלים 1,קרית מוצקין,,NA,NA,,,,,,
7290696200003,14/42/YYYY 16:42:04,1,36,,1,ויקטורי,,כפר-סבא,נתיב האבות 14,כפר סבא,,NA,NA,,,,,,
7290696200003,16/16/YYYY 13:16:19,1,41,,1,ויקטורי,,ברנע,רחבעם זאבי ,אשקלון,,NA,NA,,,,,,
7290696200003,14/41/YYYY 16:41:04,1,43,,1,ויקטורי,,רכסים,הכלניות 49,רכסים,,NA,NA,,,,,,
7290696200003,16/10/YYYY 13:10:50,1,44,,1,ויקטורי,,לינקולן תל אביב,לינקולן 16,תל-אביב,67134,NA,NA,,,,,,
7290696200003,16/15/YYYY 13:15:37,1,52,,1,ויקטורי,,אשקלון,בן צבי 8,אשקלון,,NA,NA,,,,,,
7290696200003,16/17/YYYY 13:17:09,1,54,,1,ויקטורי,,קרית מלאכי,זבוטינסקי 8,קרית מלאכי,,NA,NA,,,,,,
7290696200003,16/17/YYYY 13:17:56,1,55,,1,ויקטורי,,קרית גת,הגפן 3,קרית גת,,NA,NA,,,,,,
7290696200003,16/12/YYYY 13:12:10,1,61,,1,ויקטורי,,"אוניברסיטה ת""א",גורג וויז 1,תל אביב,,NA,NA,,,,,,
7290696200003,16/10/YYYY 13:10:13,1,62,,1,ויקטורי,,תל-אביב,אחד העם 13,תל אביב,,NA,NA,,,,,,
7290696200003,16/20/YYYY 13:20:16,1,68,,1,ויקטורי,,באר שבע,בן גוריון 15,באר שבע,,NA,NA,,,,,,
7290696200003,16/19/YYYY 13:19:47,1,72,,1,ויקטורי,,קרית גת ביג ,דרך הדרום 3,קרית גת,82021,NA,NA,,,,,,
7290696200003,14/55/YYYY 16:55:44,1,77,,3,ויקטורי,,"לוד נתב""ג",פסח לב 2,לוד,,NA,NA,,,,,,
7290696200003,14/45/YYYY 16:45:02,1,78,,1,ויקטורי,,רמלה,הרצל 91,רמלה,,NA,NA,,,,,,
7290696200003,14/40/YYYY 16:40:10,1,86,,1,ויקטורי,,טבעון,המרווה 1,טבעון,,NA,NA,,,,,,
7290696200003,14/42/YYYY 16:42:53,1,90,,0,ויקטורי,,נתניה,האורזים 4,נתניה,42377,NA,NA,,,,,,
7290661400001,22/41/YYYY 08:41:36,1,1,,1,מחסני השוק,,"1 ב""ש-בית אשל",בית אשל 1,באר שבע,,NA,NA,,,,,,
7290661400001,22/44/YYYY 08:44:45,1,11,,1,מחסני השוק,,11  עין יהב,ד.נ.ערבה 86820,עין יהב,,NA,NA,,,,,,
7290661400001,22/47/YYYY 08:47:36,1,15,,1,מחסני השוק,,15  שכונה ט,שד` ירושלים 10,באר שבע,,NA,NA,,,,,,
7290661400001,22/50/YYYY 08:50:52,1,20,,1,מחסני השוק,,20 להבים,מרכז מסחרי להבים ,להבים,,NA,NA,,,,,,
7290661400001,22/05/YYYY 09:05:38,1,30,,1,מחסני השוק,,30 נווה זאב,מאפו 7,באר שבע,,NA,NA,,,,,,
7290661400001,22/05/YYYY 09:05:27,1,40,,1,מחסני השוק,,40 אופקים,יהדות דרום אפריקה 14,אופקים,87573,NA,NA,,,,,,
7290661400001,22/02/YYYY 09:02:25,1,50,,1,מחסני השוק,,"50 רד""ק","רחבת רד""ק 28",באר שבע,,NA,NA,,,,,,
7290661400001,22/20/YYYY 09:20:54,1,55,,1,מחסני השוק,,55  יד בנימין,יד בנימין ,יד בנימין,,NA,NA,,,,,,
7290661400001,22/05/YYYY 09:05:09,1,60,,1,מחסני השוק,,60 דימונה,מרכז פרץ סנטר ,דימונה,,NA,NA,,,,,,
7290661400001,22/45/YYYY 09:45:02,1,65,,1,מחסני השוק,,65 קרית אתא,חנקין 1,קרית אתא,28212,NA,NA,,,,,,
7290661400001,22/09/YYYY 09:09:33,1,70,,1,מחסני השוק,,70 אורגים,האורגים 7,באר שבע,,NA,NA,,,,,,
7290661400001,22/26/YYYY 09:26:25,1,71,,1,מחסני השוק,,71 קריית מלאכי,"צה""ל 1",קרית מלאכי,,NA,NA,,,,,,
7290661400001,22/33/YYYY 09:33:38,1,72,,1,מחסני השוק,,"72 אשדוד הפלמ""ח (ג)","הפלמ""ח 20",אשדוד,77376,NA,NA,,,,,,
7290661400001,22/37/YYYY 09:37:01,1,75,,1,מחסני השוק,,75 טבריה הדר,יהודה הלוי 113,טבריה,14246,NA,NA,,,,,,
7290661400001,22/39/YYYY 09:39:09,1,76,,1,מחסני השוק,,76 צפת,לוחמי הגטאות 1,צפת,13401,NA,NA,,,,,,
7290661400001,22/42/YYYY 09:42:59,1,77,,1,מחסני השוק,,77 קרית גת,דרך הדרום 1,קרית גת,82021,NA,NA,,,,,,
7290661400001,22/13/YYYY 09:13:10,1,80,,1,מחסני השוק,,80 המשחררים,דרך המשחררים 100,באר שבע,,NA,NA,,,,,,
7290661400001,22/16/YYYY 09:16:00,1,81,,1,מחסני השוק,,81 מבצע עובדה- מצדה,מבצע עובדה 2,באר שבע,,NA,NA,,,,,,
7290661400001,01/00/YYYY 00:00:00,1,90,,0,מחסני השוק,,90 מרלוג-מרכז רשת, ,,,NA,NA,,,,,,
7290661400001,22/23/YYYY 09:23:22,1,91,,1,מחסני השוק,,91 זבוטינסקי,ז`בוטינסקי 128,רמת גן,52602,NA,NA,,,,,,
7290661400001,22/18/YYYY 09:18:22,1,98,,1,מחסני השוק,,אילת 98,הספן 1,אילת,,NA,NA,,,,,,
7290058179503,21/37/YYYY 17:37:22,1,1,,1,מחסני להב,,חולון,הלוחמים 1,תל אביב,,NA,NA,,,,,,
7290058179503,21/37/YYYY 17:37:55,1,10,,1,מחסני להב,,אשדוד,"שהם רובע י""ז 2",אשדוד,,NA,NA,,,,,,
7290058179503,21/38/YYYY 17:38:27,1,11,,1,מחסני להב,,באר שבע,שדרות דוד טוביה 125,באר שבע,,NA,NA,,,,,,
7290058179503,21/38/YYYY 17:38:46,1,15,,1,מחסני להב,,רגבה,חוצות רגבה 5,רגבה,,NA,NA,,,,,,
7290058179503,21/39/YYYY 17:39:05,1,20,,1,מחסני להב,,נתניה,הרצל 58,נתניה,,NA,NA,,,,,,
7290058179503,21/39/YYYY 17:39:24,1,25,,1,מחסני להב,,רמת אביב,איינשטיין 64,תל אביב,,NA,NA,,,,,,
7290058179503,21/40/YYYY 17:40:29,1,30,,1,מחסני להב,,חיפה,ההסתדרות 248,קרית אתא,,NA,NA,,,,,,
7290058179503,21/40/YYYY 17:40:47,1,40,,1,מחסני להב,,נצרת,חרוד 1,נצרת עלית,,NA,NA,,,,,,
7290058179503,21/41/YYYY 17:41:01,1,45,,1,מחסני להב,,מוצקין,דרך עכו 165,קרית מוצקין,26412,NA,NA,,,,,,
7290058179503,21/41/YYYY 17:41:26,1,50,,1,מחסני להב,,סיביניה,קרן היסוד 62,קרית ביאליק,,NA,NA,,,,,,
7290058179503,21/41/YYYY 17:41:53,1,60,,1,מחסני להב,,רמז,זלמן שניאור 1,חיפה רמות רמז,,NA,NA,,,,,,
7290058179503,21/42/YYYY 17:42:11,1,65,,1,מחסני להב,,קרית ים 65,ברזילי 1,קרית ים,,NA,NA,,,,,,
7290058179503,21/42/YYYY 17:42:40,1,75,,1,מחסני להב,,נתניה א.תעשיה,הקדר 6,נתניה,,NA,NA,,,,,,
7290058179503,21/42/YYYY 17:42:59,1,85,,1,מחסני להב,,כצנלסון,שדרות כצנלסון 10,קרית אתא,,NA,NA,,,,,,
